service,protocol,vus,duration,p50_waiting_ms,p95_waiting_ms,p99_waiting_ms,avg_waiting_ms,max_waiting_ms,rps,fail_rate,collapse,reason,pg_peak_connections,summary,log
listings,http3,10,60s,137.342,394.5397999999999,,174.17774146341455,2816.115,44.345648588640245,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-10.log
listings,http3,20,60s,205.19549999999998,628.0787499999999,,286.7038273081201,4949.878,59.12120601867687,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-20.log
listings,http3,30,60s,146.197,532.4539999999998,,227.0123512180075,5093.947,107.88644776718218,0.005087881591119334,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-30.log
listings,http3,40,60s,162.23950000000002,612.2531499999996,,224.0614238931996,1803.379,145.23488469677554,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-40.log
listings,http3,50,60s,220.367,795.453999999998,,300.99629690962,1747.514,141.5538966337625,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-50-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-50.log
listings,http3,60,60s,330.774,1071.2209999999998,,458.87192990390025,5208.795,117.41732528477061,0.00014132278123233464,1,p95>=1000|rps_stall,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-60-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http3/vus-60.log
listings,http2,10,60s,99.3375,340.8184999999999,,136.4013558110629,2395.184,53.33215686594923,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http2/vus-10.log
listings,http2,20,60s,223.688,720.7668,,282.1475420249648,3017.516,59.86207611609935,0.0008321775312066575,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http2/vus-20.log
listings,http2,30,60s,339.966,1004.8444999999997,,475.25499009035167,9302.345,56.899995066234766,0.009035266686097347,1,p95>=1000,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http2/vus-30.log
listings,http1,10,60s,56.422,366.2563999999999,,112.64788305683969,1837.07,61.135818716352645,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-10.log
listings,http1,20,60s,96.1315,351.8415999999996,,128.85463611940315,1454.821,111.09924946984931,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-20.log
listings,http1,30,60s,209.292,749.6984,,278.28157522284846,1545.33,90.87156076063182,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-30.log
listings,http1,40,60s,290.04650000000004,916.8861499999978,,411.3876402462477,9154.801,86.30175623243788,0.005386687187379761,1,rps_stall,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-40-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-122845/listings/http1/vus-40.log
