service,protocol,vus,duration,p50_waiting_ms,p95_waiting_ms,p99_waiting_ms,avg_waiting_ms,max_waiting_ms,rps,fail_rate,collapse,reason,pg_peak_connections,summary,log
analytics,http3,5,60s,19.295,141.28459999999973,,44.7068032649644,1430.422,39.779239706001945,0,0,,7,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-5-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-5.log
analytics,http3,10,60s,28.982,323.3417999999997,,82.81472583719018,1866.648,61.02601630622466,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-10.log
analytics,http3,15,60s,32.866,269.8018,,76.84222156107806,1253.9,95.05210382377945,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-15-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-15.log
analytics,http3,20,60s,62.567,442.9249999999998,,135.03766977913426,2246.303,92.43355883591875,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-20.log
analytics,http3,30,60s,185.194,915.2383,,309.10014282631994,4619.786,76.63560849491583,0,1,rps_stall,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http3/vus-30.log
analytics,http2,5,60s,21.076,171.22484999999992,,46.76968526405442,1317.453,39.07623448822856,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-5-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-5.log
analytics,http2,10,60s,25.108,260.49619999999976,,72.76317823544366,2455.584,64.8479667202807,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-10.log
analytics,http2,15,60s,33.217,305.87089999999995,,81.40976422910681,1211.904,92.39414617183277,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-15-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-15.log
analytics,http2,20,60s,57.175,413.3977499999999,,151.32923368095769,8457.23,85.95652060886432,0.0017381228273464658,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-20.log
analytics,http2,30,60s,247.66649999999998,1288.7532499999984,,396.85971398305037,2959.088,62.55889955184567,0.00026483050847457627,1,p95>=1000|rps_stall,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-30-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http2/vus-30.log
analytics,http1,5,60s,22.342,202.41199999999992,,81.30589000502259,11917.342,30.80723973537896,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-5-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-5.log
analytics,http1,10,60s,36.35,301.7192999999999,,86.84711958647664,1847.502,59.57340746291506,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-10-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-10.log
analytics,http1,15,60s,93.7125,518.66175,,163.78624850786755,2537.739,61.24991535763528,0,0,,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-15-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-15.log
analytics,http1,20,60s,120.041,958.055,,258.62562745098006,2906.169,58.61997220820804,0,1,rps_stall,11,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-20-summary.json,/Users/tom/Off-Campus-Housing-Tracker/bench_logs/ceiling/20260326-150240/analytics/http1/vus-20.log
